
t_rule
ruleId	ruleName	conditionIds	actionIds	dayofweeks	starttime	endtime	userId	sceneid
1096	if the window-living room device state is equal to off, then the air conditioner-living room device state is in cooling mode	1063	1129	1,2,3,4,5,6,7	07:00:00	22:00:00	65	1
1097	if temperature sensor-office temperature is less than or equal to 10, then heater-office device status is on	1064	1130	1,2,3,4,5	09:00:00	17:30:00	63	2
1098	if windows-office equipment status is equal to open, then motorized curtains-office equipment status is closed	1065	1131	1,2,3,4,5	09:00:00	17:30:00	63	2
1099	if infrared human body sensor-office human body detection is equal to someone, then air purifier-office wind speed is automatic	1066	1132	1,2,3,4,5	09:00:00	17:30:00	63	2
1102	if temperature sensor - bedroom temperature is less than or equal to 10, then heating - bedroom device status is on	1069	1135	1,2,3,4,5,6,7	18:00:00	07:00:00	63	3
1103	if the weather detector-bedroom weather is equal to rainy day, then the window-bedroom device status is closed	1070	1136	1,2,3,4,5,6,7	00:00:00	00:00:00	63	3
1104	if the window-living room device status is equal to off, then the air purifier-living room device status is on	1071	1138	1,2,3,4,5,6,7	00:00:00	23:59:00	65	1
1106	If the TV - the brightness of the bedroom screen is greater than or equal to 7, then the wall lamp - the bedroom device status is on	1072	1139	1,2,3,4,5,6,7	09:00:00	23:00:00	63	3
1107	if PM2.5 dust detector - living room equipment status is equal to open, PM2.5 dust detector - living room PM2.5 concentration is not equal to excellent (0-35), infrared human body sensor - living room equipment status is equal to open, infrared human body sensor -The human body detection in the living room is equal to someone, then the air purifier-The living room timing is 0.5H	1076,1075,1074,1073	1141	1,2,3,4,5,6,7	07:00:00	10:00:00	60	1
1109	if smart socket - bedroom device status is equal to open, then weather detector - bedroom device status is open	1077	1142	1,2,3,4,5,6,7	00:00:00	00:00:00	63	3
1112	if temperature sensor - living room temperature is equal to 28, then air conditioner - living room equipment status is cooling mode	1080	1145	1,2,3,4,5	20:30:00	22:30:00	67	1
1113	if light - bedroom device status is equal to on, then music alarm - bedroom volume is 0	1081	1146	1,2,3,4,5	06:00:00	08:00:00	63	3
1114	If the air conditioner-living room equipment status is not equal to off, then the electric fan-living room equipment status is off	1082	1147	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1115	if the heater-living room equipment status is equal to on, then the electric fan-living room equipment status is off	1083	1148	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1117	if the weather detector - the bedroom weather is equal to the sandstorm, then the humidifier - the bedroom device status is on	1087	1150	1,2,3,4,5,6,7	00:00:00	00:00:00	63	3
1118	If the electric curtain-living room equipment status is greater than open, then sound and light alarm-living room equipment status is open	1088	1151	1,2,3,4,5,6,7	00:59:00	22:59:00	67	1
1119	if infrared human body sensor - human body detection in the living room is equal to someone, then smart audio - the volume in the living room is 0	1089	1152	1,2,3,4,5,6,7	23:59:00	01:00:00	67	1
1120	if air conditioner-living room equipment status is less than heating mode, then temperature sensor-living room equipment status is on	1090	1153	1,2,3,4,5,6,7	00:00:00	23:59:59	67	1
1121	if TV-living room volume is less than 0, then temperature sensor-living room device status is on	1091	1154	1,2,3,4,5,6,7	00:00:00	23:59:59	67	1
1122	if windows-bedroom device status is equal to off, then heating-bedroom device status is on	1092	1155	1,2,3,4,5,6,7	00:00:00	23:59:59	66	3
1123	if computer-office screen brightness is less than 0, then temperature sensor-office device status is on	1093	1156	1,2,3,4,5,6,7	00:00:00	23:59:59	67	2
1124	if air purifier-office timing time is equal to 0.0H, then temperature sensor-office device status is on	1094	1157	1,2,3,4,5,6,7	00:00:00	23:59:59	67	2
1125	if humidifier-office storage water volume (%) is equal to 35, then light-office equipment status is on	1095	1158	1,2,3,4,5,6,7	00:00:00	23:59:59	67	2
1126	if motorized curtains-office equipment status is equal to on, then lights-office equipment status is on	1096	1159	1,2,3,4,5,6,7	00:00:00	23:59:59	67	2
1128	If the air conditioner-office wind speed is equal to the low gear, then the state of the water dispenser device is on	1098	1161	1,2,3,4,5,6,7	00:00:00	23:59:59	67	2
1129	If PM2.5 dust detector - living room PM2.5 concentration is less than excellent (0-35), then air purifier - living room wind speed is high	1099	1162	1,2,3,4,5,6,7	00:00:00	23:59:59	69	1
1131	if tv-bedroom device status is equal to on, then temperature sensor-bedroom device status is on	1101	1164	1,2,3,4,5,6,7	00:00:00	23:59:59	67	3
1132	if TV-bedroom device status is equal to open, then windows-bedroom device status is open	1102	1165	1,2,3,4,5,6,7	00:00:00	23:59:59	67	3
1133	if air conditioner - bedroom wind speed is equal to low gear, then electric blanket - bedroom device status is off	1103	1166	1,2,3,4,5,6,7	00:00:00	23:59:59	67	3
1134	If TV - bedroom volume is greater than or equal to 0, then temperature sensor - bedroom device status is on	1105	1167	1,2,3,4,5,6,7	00:00:00	23:59:59	67	3
1135	If TV - bedroom volume is greater than or equal to 0, then electric curtain - bedroom device status is open	1105	1168	1,2,3,4,5,6,7	00:00:00	23:59:59	67	3
1136	if air conditioner-bedroom device status is equal to cooling mode, then humidifier-bedroom device status is on	1106	1169	1,2,3,4,5,6,7	00:00:00	23:59:59	68	3
1140	if TV-bedroom device status is equal to open, then motorized curtains-bedroom device status is closed	1109	1173	1,2,3,4,5,6,7	00:00:00	23:59:59	68	3
1141	if air conditioner-living room equipment status is not equal to closed, then window-living room equipment status is closed	1110	1174	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1142	if temperature sensor - bedroom temperature is greater than or equal to 30, then air conditioner - bedroom equipment status is cooling mode	1111	1175	1,2,3,4,5,6,7	00:00:00	23:59:59	68	3
1143	if temperature sensor - bedroom temperature is less than or equal to 10, then heating - bedroom device status is on	1112	1176	1,2,3,4,5,6,7	00:00:00	23:59:59	68	3
1144	if the weather detector-bedroom weather is equal to rainy day, then the window-bedroom device status is closed	1113	1177	1,2,3,4,5,6,7	00:00:00	23:59:59	68	3
1145	if air conditioner-bedroom device status is equal to cooling mode, then window-bedroom device status is closed	1114	1178	1,2,3,4,5,6,7	00:00:00	23:59:59	68	3
1146	if infrared human body sensor-office human body detection is equal to someone, then the state of the water dispenser device is open	1115	1179	1,2,3,4,5,6,7	00:00:00	23:59:59	68	2
1147	if infrared human body sensor-office human detection is equal to no one, then desk lamp-office device status is off	1116	1180	1,2,3,4,5,6,7	00:00:00	23:59:59	68	2
1148	if the computer-office device status is equal to on, then the printer-office device status is on	1117	1181	1,2,3,4,5,6,7	00:00:00	23:59:59	68	2
1149	if temperature sensor-office temperature is less than or equal to 10, then heater-office device status is on	1118	1182	1,2,3,4,5,6,7	00:00:00	23:59:59	68	2
1150	if lights-office device status is equal to on, then windows-office device status is off	1119	1183	1,2,3,4,5,6,7	00:00:00	23:59:59	68	2
1151	if infrared human body sensor-office human body detection is equal to someone, then air purifier-office device status is on	1120	1184	1,2,3,4,5,6,7	00:00:00	23:59:59	68	2
1152	If PM2.5 dust detector - living room PM2.5 concentration is equal to light pollution (75-115), then air purifier - living room equipment status is open	1121	1185	1,2,3,4,5,6,7	00:00:00	23:59:59	68	1
1155	if the heater-living room device state is equal to open, then the window-living room device state is closed	1123	1188	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1156	If smoke detector - living room smoke detection is equal to smoke, then sound and light alarm - living room equipment status is open	1124	1189	1,2,3,4,5,6,7	00:00:00	23:59:59	68	1
1157	If the TV-living room device status is equal to ON, then the TV wall lamp-living room device status is ON	1125	1190	1,2,3,4,5,6,7	00:00:00	23:59:59	68	1
1158	If the infrared human body sensor-human body detection in the living room is equal to someone, then the router-living room device status is open	1126	1191	1,2,3,4,5,6,7	00:00:00	23:59:59	68	1
1159	if temperature sensor - living room temperature is greater than or equal to 30, then air conditioner - living room equipment status is cooling mode	1127	1192	1,2,3,4,5,6,7	00:00:00	23:59:59	68	1
1160	if temperature sensor - living room temperature is less than or equal to 10, then heater - living room equipment status is on	1128	1193	1,2,3,4,5,6,7	00:00:00	23:59:59	68	1
1161	if the weather detector-living room weather is equal to rainy days, then the window-living room equipment status is closed	1129	1194	1,2,3,4,5,6,7	00:00:00	23:59:59	68	1
1162	if the infrared human body sensor - the human body detection in the living room is equal to someone, then the smart socket - the state of the device in the living room is open	1130	1195	1,2,3,4,5,6,7	00:00:00	23:59:59	68	1
1163	if motorized curtains - the state of the living room equipment is equal to on, then lights - the state of the living room equipment is off	1131	1196	1,2,3,4,5,6,7	00:00:00	23:59:59	70	1
1164	if air conditioner-living room device status is equal to cooling mode, then humidifier-living room device status is on	1132	1197	1,2,3,4,5,6,7	00:00:00	23:59:59	68	1
1165	if air conditioner-living room equipment status is equal to cooling mode, then electric fan-living room equipment status is off	1133	1198	1,2,3,4,5,6,7	00:00:00	23:59:59	68	1
1166	If the TV-living room device status is equal to on, then the TV wall lamp-living room device status is off	1134	1199	1,2,3,4,5,6,7	00:00:00	23:59:59	70	1
1167	if air conditioner-bedroom device status is equal to automatic mode, then humidifier-bedroom device status is on	1135	1200	1,2,3,4,5,6,7	00:00:00	23:59:59	66	3
1168	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to light pollution (75-115), then air purifier - living room equipment status is open	1136	1201	1,2,3,4,5,6,7	00:00:00	23:59:59	70	1
1170	if the TV-bedroom device state is equal to on, the lighting lamp-bedroom device state is equal to off, then the wall lamp-bedroom device state is on	1139,1138	1203	1,2,3,4,5,6,7	00:00:00	23:59:59	66	3
1172	if temperature sensor - living room temperature is greater than or equal to 30, temperature sensor - living room temperature is less than or equal to 35, then electric fan - living room equipment status is the second gear	1142,1141	1205	6,7	00:00:00	23:59:59	70	1
1173	if temperature sensor - living room temperature is greater than 35, then air conditioner - living room temperature is 26	1143	1206	6,7	00:00:00	23:59:59	70	1
1174	if projector-living room device status is equal to on, then lights-living room device status is off	1145	1207	1,2,3,4,5,6,7	00:00:00	23:59:59	70	1
1175	if window-bedroom device status is equal to open, then motorized curtains-bedroom device status is open	1146	1208	1,2,3,4,5	08:30:00	18:00:00	66	3
1177	if heating - bedroom device status is equal to off, then electric blanket - bedroom device status is mid-range	1148	1210	1,2,3,4,5,6,7	21:00:00	23:30:00	66	3
1178	if the infrared human body sensor - the human body detection in the living room is equal to no one, then the smart door lock - the status of the living room device is off	1149	1211	1,2,3,4,5,6,7	00:00:00	23:59:59	70	1
1179	If the projector-living room device status is equal to open, then the smart speaker-living room device status is open	1150	1212	1,2,3,4,5,6,7	00:00:00	23:59:59	70	1
1180	if light - bedroom device status is equal to on, then music alarm - bedroom device status is on	1151	1213	1,2,3,4,5	07:30:00	08:00:00	66	3
1181	If the TV-living room device status is equal to on, then the smart audio-living room device status is on	1152	1214	1,2,3,4,5,6,7	00:00:00	23:59:59	70	1
1182	if smoke detector - smoke detection in the living room is equal to smoke, infrared human body sensor - human body detection in the living room is equal to no one, then sound and light alarm - the state of the living room equipment is open	1154,1153	1215	1,2,3,4,5,6,7	00:00:00	23:59:59	70	1
1183	if temperature sensor - living room temperature is less than or equal to 10, then heater - living room equipment status is on	1155	1216	1,2,3,4,5,6,7	00:00:00	23:59:59	70	1
1184	if smart door lock-office device status is equal to open, then printer-office device status is open	1156	1217	1,2,3,4,5,6,7	00:00:00	23:59:59	66	2
1185	if temperature sensor-office temperature is greater than or equal to 30, infrared human body sensor-office human detection is equal to someone, then air conditioner-office temperature is 26	1158,1157	1218	1,2,3,4,5	00:00:00	23:59:59	70	2
1186	if smart door lock-office device status is equal to open, then computer-office device status is open	1159	1219	1,2,3,4,5,6,7	00:00:00	23:59:59	66	2
1187	if infrared human body sensor-office human detection is equal to someone, then light-office device status is on	1160	1223	1,2,3,4,5	00:00:00	23:59:59	70	2
1188	if the infrared human body sensor-office human detection is equal to someone, then the computer-office device status is on	1160	1222	1,2,3,4,5	00:00:00	23:59:59	70	2
1189	if infrared human body sensor-office human body detection is equal to someone, then the state of the water dispenser device is open	1160	1221	1,2,3,4,5	00:00:00	23:59:59	70	2
1190	if infrared human sensor-office human detection is equal to someone, then printer-office device status is on	1160	1220	1,2,3,4,5	00:00:00	23:59:59	70	2
1191	if smart door lock-office device status is equal to open, then water dispenser device status is open	1161	1224	1,2,3,4,5,6,7	00:00:00	23:59:59	66	2
1192	if temperature sensor-office temperature is less than or equal to 10, then heater-office device status is on	1162	1225	1,2,3,4,5	00:00:00	23:59:59	70	2
1193	if smart door lock-office device status is equal to open, then smart socket-office device status is open	1163	1226	1,2,3,4,5,6,7	00:00:00	23:59:59	66	2
1194	if desk lamp-office device status is equal to on, infrared human body sensor-office human detection is equal to no one, then light-office device status is off	1165,1164	1227	1,2,3,4,5	00:00:00	23:59:59	70	2
1195	if infrared human body sensor-office human detection is equal to someone, then humidifier-office device status is on	1166	1228	1,2,3,4,5,6,7	00:00:00	23:59:59	66	2
1196	if infrared human sensor-office human detection is equal to on, then air purifier-office device status is on	1167	1229	1,2,3,4,5,6,7	00:00:00	23:59:59	66	2
1197	if temperature sensor - bedroom temperature is greater than or equal to 10, then electric blanket - bedroom device status is off	1168	1230	1,2,3,4,5,6,7	00:00:00	23:59:59	70	3
1198	If PM2.5 dust detector - living room PM2.5 concentration is equal to light pollution (75-115), then air purifier - living room equipment status is open	1169	1231	1,2,3,4,5,6,7	00:00:00	23:59:59	66	1
1199	if music alarm clock - bedroom device status is equal to open, then electric curtain - bedroom device status is open	1170	1232	1,2,3,4,5	00:00:00	23:59:59	70	3
1200	if windows-bedroom device status is equal to open, then air conditioner-bedroom device status is closed	1171	1233	1,2,3,4,5	00:00:00	23:59:59	70	3
1201	If the temperature sensor - the living room temperature is equal to 30, the infrared human body sensor - the living room human body detection is equal to someone, then the air conditioner - the living room equipment status is cooling mode	1173,1172	1234	1,2,3,4,5,6,7	00:00:00	23:59:59	66	1
1202	if temperature sensor - bedroom temperature is less than or equal to 0, then heating - bedroom device status is on	1174	1235	6,7	00:00:00	23:59:59	70	3
1203	If the TV - the brightness of the bedroom screen is less than or equal to 5, then the lights - the bedroom device status is off	1175	1236	1,2,3,4,5,6,7	00:00:00	23:59:59	70	3
1204	If temperature sensor-living room temperature is equal to 10, infrared human body sensor-living room human detection is equal to someone, then heater-living room device status is open	1177,1176	1237	1,2,3,4,5,6,7	00:00:00	23:59:59	66	1
1205	if the weather detector - the bedroom weather is equal to the sandstorm, then the humidifier - the bedroom device status is on	1178	1238	1,2,3,4,5,6,7	00:00:00	23:59:59	70	3
1206	if the infrared human body sensor - the human body detection in the living room is equal to no one, then the smart door lock - the status of the living room device is off	1179	1239	1,2,3,4,5,6,7	00:00:00	23:59:59	66	1
1207	if the heating-bedroom device state is equal to open, then the window-bedroom device state is closed	1180	1240	1,2,3,4,5	00:00:00	23:59:59	70	3
1208	If the TV-living room screen brightness is equal to 3, then the TV wall lamp-living room device status is on	1181	1241	1,2,3,4,5,6,7	19:45:00	23:59:59	66	1
1209	If the smart door lock - the status of the living room device is equal to open, the infrared human body sensor - the human body detection in the living room is equal to someone, then the light - the status of the living room device is open	1183,1182	1242	1,2,3,4,5,6,7	00:00:00	23:59:59	66	1
1210	if the window-living room equipment status is equal to closed, then the electric curtain-living room equipment status is closed	1184	1243	1,2,3,4,5,6,7	00:00:00	23:59:59	66	1
1211	if the weather detector - the living room weather is equal to the haze, then the window - the living room equipment status is closed	1185	1244	1,2,3,4,5,6,7	00:00:00	23:59:59	66	1
1212	if smoke detector - smoke detection in living room is equal to smoke, then electric fan - living room equipment status is the second gear	1186	1245	1,2,3,4,5,6,7	00:00:00	23:59:59	66	1
1213	If the infrared human body sensor-human body detection in the living room is equal to no one, then the router-living room mode is through the wall mode	1187	1246	1,2,3,4,5,6,7	00:00:00	23:59:59	66	1
1214	If PM2.5 dust detector-living room PM2.5 concentration is greater than good (35-75), PM2.5 dust detector-living room equipment status is not equal to open, then PM2.5 dust detector-living room equipment status is open	1189,1188	1247	1,3,5	06:29:00	08:00:00	71	1
1215	if temperature sensor - living room temperature is greater than 28, then air conditioner - living room temperature is 26	1190	1248	1,2,3,4,5,6,7	21:01:00	23:59:00	71	1
1216	if the weather detector - the weather in the living room is equal to cloudy, then the electric curtain - the state of the living room equipment is open	1191	1249	1,2,3,4,5,6,7	08:00:00	18:00:00	71	1
1217	if the infrared human body sensor - the human body detection in the living room is equal to someone, then the light - the status of the living room device is on	1192	1250	1,2,3,4,5	00:00:00	23:59:00	71	1
1219	If smoke detector - living room smoke detection is equal to smoke, then sound and light alarm - living room equipment status is open	1193	1252	1,2,3,4,5,6,7	00:00:00	23:59:59	71	1
1220	if motorized curtains-office equipment status is equal to open, then desk lamp-office equipment status is off	1194	1254	1,2,3,4,5	08:30:00	17:30:00	58	2
1221	if motorized curtains-office equipment status is equal to on, then lights-office equipment status is off	1194	1253	1,2,3,4,5	08:30:00	17:30:00	58	2
1222	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to good (35-75), then PM2.5 dust detector - living room equipment status is off	1195	1255	1,2,3,4,5,6,7	00:00:00	23:59:59	71	1
1223	if weather detector-living room weather is equal to rainy weather, weather detector-living room weather is equal to snowy weather, then window-living room equipment status is closed	1197,1196	1256	1,2,3,4,5,6,7	00:00:00	23:59:59	71	1
1224	If the infrared human body sensor-human body detection in the living room is equal to no one, then the TV-living room device status is off	1198	1257	1,2,3,4,5,6,7	00:00:00	23:59:59	71	1
1225	if temperature sensor - living room temperature is less than 6, then air conditioner - living room temperature is 30	1199	1258	1,2,3,4,5,6,7	00:00:00	23:59:59	71	1
1226	If PM2.5 Dust Detector - Living Room Equipment Status is ON, PM2.5 Dust Detector - Living Room PM2.5 Concentration Is Mild Pollution (75-115), then Air Purifier - Living Room Wind Speed ​​is Medium	1201,1200	1260	1,2,3,4,5,6,7	18:00:00	20:00:00	58	1
1227	If PM2.5 Dust Detector - Living Room Equipment Status is ON, PM2.5 Dust Detector - Living Room PM2.5 Concentration is Light Pollution (75-115), then Air Purifier - Living Room Equipment Status is ON	1201,1200	1259	1,2,3,4,5,6,7	18:00:00	20:00:00	58	1
1228	if temperature sensor - office temperature is greater than or equal to 28, then air conditioner - office temperature is 26	1202	1261	1,2,3,4,5,6,7	00:00:00	23:59:59	71	2
1229	if infrared human sensor-office human detection equals no one, then printer-office device status is off	1203	1263	1,2,3,4,5,6,7	00:00:00	23:59:59	71	2
1230	If the infrared human body sensor-office human detection is equal to no one, then the computer-office device status is off	1203	1262	1,2,3,4,5,6,7	00:00:00	23:59:59	71	2
1231	if projector-living room device status is equal to on, then lights-living room device status is off	1204	1265	1,2,3,4,5,6,7	00:00:00	23:59:00	58	1
1232	if projector-living room device status is equal to open, then motorized curtains-living room device status is closed	1204	1264	1,2,3,4,5,6,7	00:00:00	23:59:00	58	1
1233	if air purifier-office device status is equal to open, then windows-office device status is off	1205	1266	1,2,3,4,5,6,7	00:00:00	23:59:59	71	2
1234	if infrared human sensor-office human detection equals no one, then light-office device status is off	1206	1267	1,2,3,4,5,6,7	00:00:00	23:59:59	71	2
1235	If the smart door lock - the state of the living room device is equal to open, then the light - the state of the entrance device is open	1207	1268	1,2,3,4,5,6,7	18:00:00	05:00:00	58	1
1237	if music alarm clock - bedroom device status is equal to on, then wall lamp - bedroom device status is on	1208	1270	1,2,3,4,5,6,7	00:00:00	23:59:59	71	3
1238	if the weather detector - the bedroom weather is equal to the haze, then the window - the bedroom device status is closed	1209	1271	1,2,3,4,5,6,7	00:00:00	23:59:59	71	3
1239	if weather detector-living room weather is equal to rainy weather, weather detector-living room weather is equal to snowy weather, weather detector-living room weather is equal to sandstorm, weather detector-living room equipment status is equal to open, then window-living room equipment status is closed	1213,1212,1211,1210	1272	1,2,3,4,5,6,7	00:00:00	23:59:00	58	1
1240	If TV-bedroom device status is equal to on, then air conditioner-bedroom fan speed is low	1214	1273	1,2,3,4,5,6,7	00:00:00	23:59:59	71	3
1241	if heating-bedroom device status is equal to on, then humidifier-bedroom device status is on	1215	1274	1,2,3,4,5,6,7	00:00:00	23:59:59	71	3
1242	If infrared human body sensor-living room device status is equal to open, infrared human body sensor-living room human detection is equal to someone, then router-living room mode is through wall mode	1217,1216	1276	1,2,3,4,5,6,7	00:00:00	23:59:00	58	1
1243	If infrared human body sensor-living room device status is equal to open, infrared human body sensor-living room human detection is equal to someone, then router-living room device status is open	1217,1216	1275	1,2,3,4,5,6,7	00:00:00	23:59:00	58	1
1244	If the infrared human body sensor-living room device status is turned on, the infrared human body sensor-living room human detection is equal to no one, then the sweeping robot-living room device status is enabled	1219,1218	1277	7	10:00:00	10:30:00	58	1
1245	if air conditioner-living room temperature is greater than 30℃, then air conditioner-living room equipment status is cooling mode	1220	1278	1,2,3,4,5,6,7	14:00:00	17:00:00	69	1
1246	if the window-living room device status is equal to open, then the air purifier-living room device status is off	1221	1279	1,2,3,4,5,6,7	00:00:00	23:59:59	69	1
1247	If the temperature sensor-living room equipment status is equal to open, temperature sensor-living room temperature is greater than 30, then air conditioner-living room fan speed is mid-range	1223,1222	1282	6,7	09:00:00	19:30:00	58	1
1248	if temperature sensor-living room device status is equal to open, temperature sensor-living room temperature is greater than 30, then air conditioner-living room temperature is 26	1223,1222	1281	6,7	09:00:00	19:30:00	58	1
1249	if temperature sensor-living room device status is equal to open, temperature sensor-living room temperature is greater than 30, then air conditioner-living room device status is cooling mode	1223,1222	1280	6,7	09:00:00	19:30:00	58	1
1250	if the window-living room equipment status is equal to open, then the electric curtain-living room equipment status is open	1224	1283	1,2,3,4,5,6,7	00:00:00	23:59:59	69	1
1251	if the infrared human body sensor - the human body detection in the living room is equal to someone, then the light - the status of the living room device is on	1225	1284	1,2,3,4,5,6,7	21:00:00	23:59:00	69	1
1252	If TV-living room please select equal to open, then TV wall lamp-living room device status is open	1226	1285	1,2,3,4,5,6,7	19:00:00	23:59:00	69	1
1253	if smoke detector-living room smoke detection is equal to smoke, then window-living room device status is open	1227	1286	1,2,3,4,5,6,7	00:00:00	23:59:59	69	1
1254	if smoke detector-living room smoke detection is equal to smoke, then air purifier-living room device status is on	1228	1287	1,2,3,4,5,6,7	00:00:00	23:59:59	69	1
1255	if smoke detector - living room smoke detection is equal to smoke, then electric curtain - living room device status is open	1229	1288	1,2,3,4,5,6,7	00:00:00	23:59:59	69	1
1256	If the window-living room equipment status is equal to open, then PM2.5 dust detector-living room equipment status is open	1230	1289	1,2,3,4,5,6,7	00:00:00	23:59:59	72	1
1257	if temperature sensor-living room temperature is less than 0, then heater-living room device status is on	1231	1290	1,2,3,4,5,6,7	19:00:00	23:00:00	69	1
1258	if infrared human body sensor-office human body detection is equal to someone, then the state of the water dispenser device is open	1232	1291	1,2,3,4,5,6,7	00:00:00	23:59:59	69	2
1259	if printer-office device status is equal to on, then computer-office screen brightness is 5	1233	1292	1,2,3,4,5,6,7	00:00:00	23:59:59	72	2
1260	if temperature sensor-office temperature is less than 0, then heater-office device status is on	1234	1293	1,2,3,4,5,6,7	07:00:00	18:00:00	69	2
1261	if music alarm - bedroom volume is equal to 0, then windows - bedroom device status is open	1235	1294	1,2,3,4,5,6,7	00:00:00	23:59:59	72	3
1262	if infrared human body sensor-office human body detection is equal to someone, then air purifier-office device status is on	1236	1295	1,2,3,4,5,6,7	00:00:00	23:59:59	69	2
1263	if the computer-office device status is equal to on, then the printer-office device status is on	1237	1296	1,2,3,4,5,6,7	00:00:00	23:59:59	69	2
1264	if computer-office screen brightness is equal to 3, then desk lamp-office device status is on	1238	1297	1,2,3,4,5,6,7	00:00:00	23:59:59	69	2
1265	If computer-office screen brightness is greater than 7, then desk lamp-office device status is off	1239	1298	1,2,3,4,5,6,7	00:00:00	23:59:59	69	2
1266	if light-bedroom device status is equal to on, then wall light-bedroom device status is off	1240	1299	1,2,3,4,5,6,7	00:00:00	23:59:59	69	3
1267	if air conditioner-bedroom device status is equal to cooling mode, then window-bedroom device status is closed	1241	1300	1,2,3,4,5,6,7	00:00:00	23:59:59	69	3
1268	if temperature sensor - bedroom temperature is less than 0, then heating - bedroom device status is on	1242	1301	1,2,3,4,5,6,7	00:00:00	23:59:59	69	3
1269	if the weather detector - the weather in the bedroom is equal to a sunny day, then the light - the state of the bedroom device is off	1243	1302	1,2,3,4,5,6,7	07:00:00	19:00:00	69	3
1270	if window-bedroom device status is equal to open, then motorized curtains-bedroom device status is open	1244	1303	1,2,3,4,5,6,7	00:00:00	23:59:59	69	3
1271	if the weather detector-bedroom weather is equal to sunny, then the window-bedroom device status is open	1245	1304	1,2,3,4,5,6,7	07:00:00	19:00:00	69	3
1272	if weather detector-living room weather is equal to haze, weather detector-living room weather is equal to sandstorm, then air purifier-living room timing is 1.0H	1247,1246	1306	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1273	if the weather detector-living room weather is equal to haze, the weather detector-living room weather is equal to sandstorm, then humidifier-living room timing is 1.0h	1247,1246	1305	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1274	If temperature sensor - living room temperature is greater than 40, smoke detector - living room smoke detection is equal to smoke, then smart door lock - living room device status is open	1249,1248	1309	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1275	If temperature sensor - living room temperature is greater than 40, smoke detector - living room smoke detection is equal to smoke, then sound and light alarm - living room device status is open	1249,1248	1308	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1276	if temperature sensor - living room temperature is greater than 40, smoke detector - living room smoke detection is equal to smoke, then window - living room device status is open	1249,1248	1307	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1278	if air conditioner-office equipment status is not equal to closed, then windows-office equipment status is closed	1251	1311	1,2,3,4,5,6,7	00:00:00	23:59:59	60	2
1279	if infrared human body sensor-office human detection is equal to someone, then smart socket-office device status is on	1252	1313	1,2,3,4,5,6,7	00:00:00	23:59:59	60	2
1280	if infrared human body sensor-office human body detection is equal to someone, then the state of the water dispenser device is open	1252	1312	1,2,3,4,5,6,7	00:00:00	23:59:59	60	2
1281	if infrared human sensor-office human detection equals someone, smart door lock-office device status is equal to on, then light-office device status is on	1254,1253	1314	1,2,3,4,5,6,7	00:00:00	23:59:59	60	2
1282	if infrared human sensor-office human detection is equal to someone, temperature sensor-office temperature is greater than or equal to 33, temperature sensor-office temperature is less than or equal to 15, then air conditioner-office temperature is 26	1257,1256,1255	1315	1,2,3,4,5,6,7	00:00:00	23:59:59	60	2
1283	if heater-office device status equals open, then windows-office device status is off	1260	1316	1,2,3,4,5,6,7	00:00:00	23:59:59	60	2
1284	if music alarm clock - bedroom device status is equal to open, then electric curtain - bedroom device status is open	1261	1317	1,2,3,4,5,6,7	07:00:00	07:20:00	60	3
1285	if infrared human body sensor-human body detection in living room is equal to someone, weather detector-bedroom weather is equal to haze, weather detector-bedroom weather is equal to sandstorm, then humidifier-bedroom timing is 1.0h	1264,1263,1262	1318	1,2,3,4,5,6,7	00:00:00	23:59:59	60	3
1286	if the weather detector-bedroom device status is equal to open, the weather detector-bedroom weather is equal to sandstorm, then the window-bedroom device status is closed	1266,1265	1319	1,2,3,4,5,6,7	00:00:00	23:59:59	60	3
1287	if heating-bedroom device status is equal to on, then electric blanket-bedroom device status is off	1267	1320	1,2,3,4,5,6,7	00:00:00	23:59:59	60	3
1288	if light-bedroom device status is equal to on, then wall light-bedroom device status is off	1268	1321	1,2,3,4,5,6,7	00:00:00	23:59:59	60	3
1289	if wall lamp-bedroom device status is equal to open, then motorized curtains-bedroom device status is closed	1269	1322	1,2,3,4,5,6,7	00:00:00	23:59:59	60	3
1290	If PM2.5 dust detector - living room PM2.5 concentration is greater than good (35-75), weather detector - living room weather is equal to sunny, then window - living room equipment status is open	1273,1272	1324	1,2,3,4,5,6,7	06:00:00	18:00:00	49	1
1291	If PM2.5 dust detector - living room PM2.5 concentration is greater than good (35-75), then air purifier - living room wind speed is mid-range	1274	1326	1,2,3,4,5,6,7	00:00:00	23:59:59	49	1
1292	If PM2.5 dust detector - living room PM2.5 concentration is greater than good (35-75), then air purifier - living room equipment status is open	1274	1325	1,2,3,4,5,6,7	00:00:00	23:59:59	49	1
